Entity,Year,Oil [TWh],Coal,Gas,Hydropower,Nuclear,Solar,Wind,Other renewables
Belgium,1973,360.6342988888888,125.52781780130002,83.07224999999991,0.4499999999999984,0.1999999999999988,0.0,0.0,0.30526315789473524
Belgium,1974,317.68401527777746,134.2674400688,97.35674999999979,0.6315789473684186,0.3894736842105246,0.0,0.0,0.2842105263157881
Belgium,1975,301.48973000000007,100.27896745406,96.19474999999987,0.4815789473684196,17.85263157894735,0.0,0.0,0.2184210526315785
Belgium,1976,314.48248166666644,104.50377222392,101.61149999999991,0.2868421052631567,26.410526315789323,0.0,0.0,0.14999999999999908
Belgium,1977,309.30973083333345,105.99527027316,99.96949999999985,0.5894736842105245,31.418421052631416,0.0,0.0,0.6499999999999971
Belgium,1978,330.05052166666667,108.54405786771,99.12449999999987,0.5868421052631559,32.92894736842089,0.0,0.0,0.6842105263157868
Belgium,1979,328.0173483333332,120.93531781170002,108.30524999999993,0.6157894736842087,30.018421052631513,0.0,0.0,0.8289473684210489
Belgium,1980,303.1726805555556,121.9145064758,103.63149999999985,0.731578947368418,33.023684210526234,0.0,0.0,0.7894736842105233
Belgium,1981,277.88095388888905,126.29256438440001,95.58049999999982,1.0026315789473643,33.839473684210375,0.0,0.0,0.7657894736842077
Belgium,1982,263.12489361111096,126.4905105897,79.68624999999993,0.8763157894736802,41.2210526315788,0.0,0.0,0.12105263157894645
Belgium,1983,238.7555063888894,107.94012616794001,82.8087499999998,0.8842105263157856,63.436842105262954,0.0,0.0,0.05789473684210504
Belgium,1984,231.01208111111146,125.178537384,85.45049999999985,0.9236842105263122,73.00789473684183,0.0,0.0,0.06315789473684186
Belgium,1985,234.47887777777717,124.8266889464,85.86399999999986,0.7552631578947335,91.05526315789442,0.0,0.0,0.1394736842105261
Belgium,1986,264.94421333333383,106.50946124111002,77.0949999999999,0.9026315789473652,103.6684210526312,0.0,0.0,0.3131578947368408
Belgium,1987,266.8484002777783,105.99314400678001,85.01649999999985,1.1289473684210485,110.43947368421007,0.0,0.01578947368421046,0.37368421052631456
Belgium,1988,275.2270936111109,107.10849779247002,83.90599999999986,0.9447368421052594,113.4263157894732,0.0,0.021052631578947288,0.4736842105263139
Belgium,1989,270.3055536111111,112.53452318499001,93.24424999999991,0.8026315789473659,108.46578947368386,0.0,0.01842105263157888,0.5026315789473667
Belgium,1990,287.7618471480121,123.63172645,95.69849999999987,0.6999999999999968,112.42631578947329,0.0,0.01842105263157888,0.7421052631578922
Belgium,1991,308.06468402595084,118.26103897,102.07799999999986,0.602631578947366,112.79210526315748,0.0,0.021052631578947288,0.7868421052631547
Belgium,1992,313.1127725392418,105.84024549000002,105.20124999999979,0.8973684210526282,114.35789473684167,0.0,0.0236842105263157,0.7026315789473654
Belgium,1993,308.0693750334524,100.2586247,110.09299999999979,0.6684210526315768,110.33421052631536,0.0,0.021052631578947288,0.64473684210526
Belgium,1994,336.8196853298586,107.7656734,112.57599999999985,0.9105263157894709,106.90526315789431,0.0,0.0236842105263157,0.64473684210526
Belgium,1995,333.38139980566444,102.92939605,124.52549999999992,0.8894736842105226,108.83157894736802,0.0,0.0236842105263157,0.8447368421052601
Belgium,1996,361.47718864197924,98.50768168,138.42074999999923,0.6289473684210501,114.04210526315744,0.0,0.021052631578947288,0.8263157894736816
Belgium,1997,369.6636980643429,91.9622479,132.04475000000028,0.8026315789473659,124.75789473684172,0.0,0.021052631578947288,0.7236842105263136
Belgium,1998,375.141376362309,91.4768117,144.6439999999999,1.0236842105263118,121.48684210526248,0.0,0.02894736842105252,0.9447368421052594
Belgium,1999,362.37282226985496,80.15169215,154.46025000000014,0.8973684210526282,128.99210526315764,0.0,0.034210526315789344,1.305263157894727
Belgium,2000,371.54850599658823,88.68364623000002,155.26274999999922,1.2105263157894643,126.72894736842063,0.0,0.042105263157894576,1.4947368421052631
Belgium,2001,377.33281197244776,84.47443522,153.37600000000032,1.1605263157894694,121.97105263157862,0.0,0.09736842105263123,1.5710526315789377
Belgium,2002,379.2850294115033,72.41641633,158.32525000000018,0.947368421052628,124.63157894736828,0.0,0.14999999999999908,1.897368421052628
Belgium,2003,400.041317406669,70.04909494,168.66574999999926,0.6499999999999971,124.68157894736835,0.0,0.23157894736841994,2.2552631578947318
Belgium,2004,404.53443822579925,65.15431869,171.87999999999954,0.834210526315786,124.50526315789482,0.002631578947368411,0.37368421052631456,2.7289473684210432
Belgium,2005,405.25024357713613,59.86575064000001,168.9347500000003,0.7578947368421021,125.2499999999989,0.002631578947368411,0.5973684210526289,4.184210526315772
Belgium,2006,404.73549819343276,59.07674818,173.8889999999999,0.9447368421052604,122.74999999999949,0.005263157894736822,0.963157894736838,5.855263157894712
Belgium,2007,409.3202659595968,53.98672749000001,175.19024999999928,1.0236842105263118,126.9131578947364,0.01578947368421046,1.2921052631578898,6.84210526315787
Belgium,2008,428.67244188090444,53.31606028,174.01449999999954,1.0789473684210484,119.91578947368409,0.11052631578947326,1.6763157894736784,8.760526315789441
Belgium,2009,388.56507373050096,34.34512287,175.74065819999993,0.8631578947368386,124.26842105263118,0.4368421052631557,2.6210526315789315,10.392105263157859
Belgium,2010,404.460147609952,43.60049784,194.04000000000056,0.8210526315789445,126.16842105263113,1.4736842105263055,3.3999999999999884,11.394736842105225
Belgium,2011,377.57320149925454,41.04895725,165.2400000000003,0.5157894736842092,126.93157894736751,3.0763157894736675,6.084210526315769,12.368421052631495
Belgium,2012,366.3657825814775,38.662644070000006,167.39999999999984,0.9394736842105224,106.03947368421007,5.65263157894735,7.239473684210494,13.689473684210428
Belgium,2013,375.70940855499583,39.80137226000001,165.32999999999996,0.999999999999996,112.22105263157849,6.957894736842077,9.644736842105226,13.114789473684185
Belgium,2014,372.0693005355112,38.92562163,144.62999999999994,0.7684210526315762,88.69210526315754,7.58684210526313,12.144736842105248,11.643449999999996
Belgium,2015,383.0128712288398,39.27035809,158.49899999999963,0.8368421052631544,68.69210526315766,8.034210526315759,14.668421052631535,14.49478157894734
Belgium,2016,391.5066705067487,37.11259767,161.89200000000017,0.9736842105263108,114.5342105263153,8.136842105263128,14.307894736842014,14.307894736842014
Belgium,2017,392.357978802461,36.32195538000001,164.11499999999955,0.710789473684208,111.12315789473637,8.651578947368385,17.133157894736755,15.164473684210426
Belgium,2018,396.33359204919367,38.1095302125182,168.74099999999996,0.7495011119206627,74.93803810637252,10.451905852101607,19.654141321156143,14.28301085798154
Brazil,1965,177.73057611111102,20.17805,0.5134215307522123,63.09275,0.0,0.0,0.0,0.0
Brazil,1966,193.79759916666686,21.8644,0.6004026095132746,69.01241999999999,0.0,0.0,0.0,0.0
Brazil,1967,199.9917336111108,22.597089999999998,0.6787159933628322,72.18741,0.0,0.0,0.0,0.0
Brazil,1968,240.1961561111114,22.23656,0.7172897701327434,75.54848000000001,0.0,0.0,0.0,0.0
Brazil,1969,263.56771194444417,24.81842,0.7559649234513274,80.85176,0.0,0.0,0.0,0.0
Brazil,1970,299.36078234155565,28.344795610120002,0.8110123893805312,104.73947368421005,0.0,0.0,0.0,1.3544513157894709
Brazil,1971,330.1722001285005,28.53244035684,1.2773445132743404,113.68157894736791,0.0,0.0,0.0,1.666829605263155
Brazil,1972,380.4058423369163,30.035911735310002,1.7538142920353958,133.3710526315781,0.0,0.0,0.0,1.8857110197368367
Brazil,1973,467.250333310305,29.518560500940005,2.00725566371681,152.34210526315732,0.0,0.0,0.0,1.9757904605263048
Brazil,1974,503.01941768361155,31.3122819406,3.862446504424773,172.8394736842104,0.0,0.0,0.0,2.0661889473684134
Brazil,1975,519.0511772910553,37.22524782710001,4.1969891150442455,190.22894736842,0.0,0.0,0.0,2.2820462499999965
Brazil,1976,561.4130372129998,39.72639494093,4.8356613716814145,218.1921052631571,0.0,0.0,0.0,2.2745729605263083
Brazil,1977,577.0877587900283,50.386036912570006,6.031904646017697,245.99999999999957,0.0,0.0,0.0,2.939067006578935
Brazil,1978,632.8061558513109,57.93501476311,7.937783761061943,270.38421052631475,0.0,0.0,0.0,3.5051159868420907
Brazil,1979,669.0127608508501,62.92865974814,8.698107876106189,306.78947368420916,0.0,0.0,0.0,4.6737352631578775
Brazil,1980,649.1831000994279,68.644761973,10.168067831858409,339.22894736842017,0.0,0.0,0.0,4.75133753289472
Brazil,1981,618.9753275758106,67.15785671543,9.123889380530972,344.11842105263014,0.0,0.0,0.0,4.930586513157872
Brazil,1982,634.3433011692608,70.99180348072001,13.037024159292086,371.3999999999986,0.0,0.0,0.0,5.7328275657894485
Brazil,1983,612.0213471017496,79.83681000466999,17.629381814159238,398.6184210526305,0.0,0.0,0.0,7.853828815789446
Brazil,1984,628.0431197452227,98.59130966056,20.518613451327454,438.40263157894526,4.323684210526297,0.0,0.0,7.504418124999972
Brazil,1985,645.9692394869943,116.54804306995001,25.73950570796463,469.40789473684026,8.897368421052596,0.0,0.0,8.071383127874267
Brazil,1986,723.9163259703114,117.99250417732,29.987183097345085,480.0499999999978,0.3789473684210517,0.0,0.0,8.405085325966581
Brazil,1987,744.1784217972331,123.5547914414,33.474536371681424,488.4210526315772,2.5605263157894638,0.0,0.0,9.383413986118173
Brazil,1988,759.993346250278,126.2678337709,33.697564778761034,523.9289473684183,1.5999999999999923,0.0,0.0,8.788904721299566
Brazil,1989,770.8671594732996,125.29147891912001,34.54912778761056,538.6578947368406,4.815789473684196,0.0,0.0,8.955690364503452
Brazil,1990,754.6648535135894,111.620790447348,31.45513579743357,543.9684210526299,5.886842105263137,0.0,0.0,10.155427631578906
Brazil,1991,765.3003810757947,127.963541910876,32.70060752380528,573.1105263157873,3.794736842105244,0.0,0.0,10.525296217105227
Brazil,1992,818.0649080797552,124.18001427753599,37.043994512787656,587.7447368421025,4.628947368421028,0.0,0.0,12.97200194196105
Brazil,1993,851.2372904611107,127.936268844468,43.394627027831895,618.5921052631552,1.1631578947368333,0.0,0.0,13.115623771643234
Brazil,1994,908.6349702513893,131.331649358784,47.39170158889379,638.69736842105,0.14473684210526316,0.0,0.0,14.179535917835464
Brazil,1995,947.6035922262663,137.729822385456,52.304946433274345,668.1710526315766,6.628947368421028,0.0,0.0,14.720369707785
Brazil,1996,1006.2159051714444,142.11913527772802,57.62748895526548,699.392105263155,6.386842105263133,0.0,0.005263157894736822,17.77028849532113
Brazil,1997,1072.4106246034441,142.97126166078002,62.62491688566368,734.1368421052597,8.339473684210489,0.0,0.010526315789473644,19.418292100559714
Brazil,1998,1113.0168577563388,140.04022079628,65.6315222908849,767.0236842105236,8.592105263157864,0.0,0.013157894736842054,19.750613189894946
Brazil,1999,1128.9806053070447,141.80779683294003,77.88045529845131,771.0526315789447,10.465789473684165,0.0,0.005263157894736822,22.04211126568078
Brazil,2000,1101.4841922351618,151.18148930556,97.04505259517236,801.0605263157863,15.910526315789378,0.0,0.002631578947368411,20.672007894736797
Brazil,2001,1114.8209479519192,148.78800453258,122.8619389720499,704.9368421052603,37.576315789473576,0.0,0.09184210526315753,23.658965789473637
Brazil,2002,1101.961850010263,144.01039162400002,145.16251959123863,752.8736842105233,36.410526315789376,0.0,0.16052631578947318,26.91091306515181
Brazil,2003,1067.9166679037926,149.41872890300004,162.47291989224726,804.2526315789446,35.15263157894718,0.0,0.16052631578947318,31.30121842105255
Brazil,2004,1109.2306319487484,156.65688689743,193.22483718725658,844.2023864092084,30.55526315789467,0.0,0.16052631578947318,32.829093960027635
Brazil,2005,1137.1692962640802,151.0846025589342,201.27115692898533,888.0438787861763,25.93421052631568,0.0,0.2444736842105256,35.76562968015575
Brazil,2006,1151.8946089638216,148.97397377078605,211.6978170427161,917.909105263154,36.19499999999992,0.0,0.6236842105263131,38.865594736841885
Brazil,2007,1224.3685566733106,157.8717215420101,218.01636413828248,984.2503199999962,32.4993684210525,0.0,1.7441627273226694,47.388180310868606
Brazil,2008,1309.8323274650722,160.13235547957012,256.60885462653823,972.5168421052597,36.75942105263148,0.0,3.113157894736832,51.37811969507258
Brazil,2009,1312.9231002726476,129.20716026055808,206.68613799720922,1028.9159605263114,34.09736842105255,0.0,3.2578947368420947,59.57696847683712
Brazil,2010,1428.0375703270106,168.1976407044447,275.7677925622567,1061.2889822685488,38.218831052631394,0.0,5.727784210526295,83.01378972719851
Brazil,2011,1492.9801434103463,179.6697004679592,274.83424960715683,1127.1918943980409,41.20888421052614,0.0,7.117813157894709,84.82795206755253
Brazil,2012,1526.9119372271464,177.7964094235584,325.7653326577265,1093.0057248857197,42.20631578947358,0.0025789473684210405,13.289473684210419,92.8831019878689
Brazil,2013,1631.7727626250944,191.64349455174101,383.8277277410678,1028.926352563096,40.65707894736824,0.012614717450526294,17.304901938567536,106.50361812246142
Brazil,2014,1694.0976233115905,203.766369675104,406.5547424737807,982.7343696691247,40.46963810526295,0.04232053078105251,32.132241233391504,122.06427826000431
Brazil,2015,1635.4498026336926,204.97771138200105,429.3654087240708,946.6916005114193,38.77408589473664,0.15504582020041138,56.909742527548936,129.57100992753712
Brazil,2016,1543.3389077469806,185.1463600020472,370.8788244823897,1002.3972167897866,41.748272808098,0.22436997787098314,88.12861051736677,134.31643184639105
Brazil,2017,1582.7847985972144,192.70689714943728,376.3202834981863,976.069622042344,41.41893799458671,2.188982635045221,111.5085743377765,134.92811771315414
Brazil,2018,1580.6833008197373,185.05610669829602,358.90797673255724,1020.2284377245533,41.137349737352466,8.255469485222964,127.57870277475271,139.1841711404939
Bulgaria,1965,43.71547222222221,69.73348000000001,0.5627250000000006,5.26839,0.0,0.0,0.0,0.0
Bulgaria,1966,49.87410833333331,71.90829000000002,0.8394750000000004,5.2916500000000015,0.0,0.0,0.0,0.0
Bulgaria,1967,62.72244999999998,78.08382000000002,2.555324999999998,5.3265400000000005,0.0,0.0,0.0,0.0
Bulgaria,1968,74.3381083333333,84.82921999999999,3.9114000000000058,3.43085,0.0,0.0,0.0,0.0
Bulgaria,1969,91.27878888888891,85.28279,4.068224999999999,4.838080000000001,0.0,0.0,0.0,0.0
Bulgaria,1970,106.03924305555556,93.28423000000002,3.671550000000003,5.663810000000002,0.0,0.0,0.0,0.0
Bulgaria,1971,116.62912250000001,92.07471,2.8764999999999987,5.72196,0.0,0.0,0.0,0.0
Bulgaria,1972,121.28457611111138,94.9008,1.9379999999999957,5.51262,0.0,0.0,0.0,0.0
Bulgaria,1973,127.88814111111066,95.63349,1.9525000000000008,6.768660000000001,0.0,0.0,0.0,0.0
Bulgaria,1974,132.98701805555535,94.00529,4.254499999999997,5.47773,2.4423,0.0,0.0,0.0
Bulgaria,1975,140.96090694444436,98.55261999999999,11.298749999999988,6.454650000000001,6.72214,0.0,0.0,0.0
Bulgaria,1976,146.48643388888902,91.86537,19.76074999999995,7.768840000000001,13.13027,0.0,0.0,0.0
Bulgaria,1977,152.2866925000003,91.49320999999999,25.21549999999995,9.26911,15.491160000000002,0.0,0.0,0.0
Bulgaria,1978,156.79785083333368,97.55244,26.900249999999925,7.652540000000001,15.560940000000002,0.0,0.0,0.0
Bulgaria,1979,161.5599297222224,100.58787,28.779499999999924,8.7225,16.25874,0.0,0.0,0.0
Bulgaria,1980,165.0205208333334,105.50736,36.99149999999993,9.75757,16.23548,0.0,0.0,0.0
Bulgaria,1981,147.08584861111106,107.13556000000001,40.239249999999906,9.51334,24.004320000000003,0.0,0.0,0.0
Bulgaria,1982,142.5318749999995,112.55514000000002,44.52799999999989,8.013069999999999,28.284159999999996,0.0,0.0,0.0
Bulgaria,1983,137.6460297222224,112.12483,46.7894999999999,8.815539999999999,32.424440000000004,0.0,0.0,0.0
Bulgaria,1984,132.178937222222,112.29928,49.194999999999894,8.57131,33.51766000000001,0.0,0.0,0.0
Bulgaria,1985,122.13932527777828,117.20714,53.65799999999996,5.873150000000001,34.56436,0.0,0.0,0.0
Bulgaria,1986,128.74697833333352,120.47516999999999,53.285499999999935,6.117380000000002,31.773160000000004,0.0,0.0,0.0
Bulgaria,1987,123.71195444444473,120.3705,59.422999999999895,6.675619999999999,32.726820000000004,0.0,0.0,0.0
Bulgaria,1988,131.34586722222258,112.13646000000001,57.72449999999989,6.826810000000001,42.19364,0.0,0.0,0.0
Bulgaria,1989,128.125459444445,114.45083000000001,59.42324999999993,7.071039999999999,38.33248,0.0,0.0,0.0
Bulgaria,1990,117.76149047730728,96.05791522,63.017499999999885,4.94210526315787,38.59210526315773,0.0,0.0,0.0
Bulgaria,1991,79.62929402451414,85.86169651,53.219499999999925,6.423684210526285,34.69473684210511,0.0,0.0,0.0
Bulgaria,1992,70.78679814081399,90.28905143,47.12124999999988,5.428947368421031,30.399999999999935,0.0,0.0,0.0
Bulgaria,1993,76.22958483631567,97.20978531,43.84574999999989,5.110526315789449,36.771052631578776,0.0,0.0,0.0
Bulgaria,1994,72.11437289225681,88.99108528000002,43.86274999999999,3.863157894736821,40.35526315789461,0.0,0.0,0.0
Bulgaria,1995,73.80728278548358,89.00214541000003,52.939249999999895,6.089473684210497,45.4236842105261,0.0,0.0,0.0
Bulgaria,1996,68.98772915846929,88.62326327000002,54.084249999999855,7.681578947368393,47.58421052631565,0.0,0.0,0.0
Bulgaria,1997,54.17791562823406,101.0551634,43.14724999999999,7.247368421052602,46.71315789473665,0.0,0.0,0.0
Bulgaria,1998,57.14703233380167,96.24862396000002,36.10149999999994,8.149999999999965,44.471052631578786,0.0,0.0,0.0
Bulgaria,1999,52.35420816883979,79.25326302,31.278499999999923,7.244736842105232,41.615789473684025,0.0,0.0,0.0
Bulgaria,2000,50.54879314513103,73.19367249000003,34.06824999999991,7.034210526315763,47.836842105262924,0.0,0.0,0.0
Bulgaria,2001,54.056581638802406,83.42836324000002,28.639249999999947,4.5710526315789295,51.455263157894564,0.0,0.0,0.0
Bulgaria,2002,54.834149587287854,76.82982688,25.39299999999998,5.773684210526298,53.21578947368398,0.0,0.0,0.0
Bulgaria,2003,56.867474510627325,86.01832935000002,26.83299999999994,7.971052631578917,45.47368421052615,0.0,0.0,0.0
Bulgaria,2004,55.56701860083157,82.19636245000002,26.19875000000001,8.336842105263129,44.24999999999989,0.0,0.002631578947368411,0.0
Bulgaria,2005,60.65354072929802,80.50994267,32.66399999999989,11.413157894736798,49.086842105263,0.0,0.013157894736842054,0.0
Bulgaria,2006,62.50834424939891,81.74977045,33.656999999999925,11.152631578947327,51.29736842105238,0.0,0.05263157894736822,0.0
Bulgaria,2007,61.298990375845115,91.96953991,33.918999999999976,7.563157894736813,38.534210526315654,0.0,0.12368421052631495,0.0
Bulgaria,2008,59.04422942588675,87.66482334,33.92124999999999,7.431578947368388,41.48684210526299,0.0,0.3210526315789464,0.042105263157894576
Bulgaria,2009,54.063817504770505,73.79338507,24.263749999999934,9.131578947368384,40.14736842105248,0.00789473684210523,0.6236842105263131,0.021052631578947288
Bulgaria,2010,48.33539113279978,80.04697563,26.72275,13.307894736841998,40.128947368420896,0.03947368421052616,1.7921052631578869,0.09210526315789437
Bulgaria,2011,46.1353215112008,94.14437317,30.594499999999968,7.676315789473652,42.93157894736829,0.26578947368420963,2.2657894736841984,0.14736842105263054
Bulgaria,2012,48.92557336482053,80.4279628,28.512249999999934,8.489473684210491,41.53947368421039,2.1421052631578807,3.2131578947368333,0.17368421052631464
Bulgaria,2013,45.57610779552038,69.1255799,27.54400000000001,10.736842105263117,37.29268947368411,3.581578947368404,3.6157894736841985,0.2939815789473669
Bulgaria,2014,48.463183967646465,73.851663,27.361499999999968,12.118421052631552,41.75434473684196,3.2947368421052468,3.50263157894736,0.5283999999999979
Bulgaria,2015,54.95820554864986,76.23652243000002,30.003499999999924,14.897368421052567,40.47131578947351,3.6394736842105138,3.821052631578929,0.7110131578947337
Bulgaria,2016,55.41700173952633,66.22470899999999,31.250499999999978,10.373684210526273,41.515376315789325,3.647368421052623,3.7499999999999822,0.9305631578947337
Bulgaria,2017,57.78219473125672,71.00034753,32.136499999999906,7.442376315789443,40.90920789473672,3.6920131578947233,3.9580631578947187,1.0420552631578903
Bulgaria,2018,58.15168887612776,63.81582146221328,30.229249999999965,13.488380483572982,42.49621500852801,2.9040495653726923,3.6270848288655175,1.3059523752563158
CIS,1965,1994.849561380066,3459.188280555552,1216.7582717441574,224.52877999999998,4.89623,0.0,0.0,0.0
CIS,1966,2136.247404556419,3585.2190472222273,1357.37433713224,253.1851,5.431210000000001,0.0,0.0,0.0
CIS,1967,2327.543618226125,3640.7202694444495,1494.4250751899572,244.20674,5.9313,0.0,0.0,0.0
CIS,1968,2481.1160689781877,3608.97036944445,1613.6040444074454,286.86557999999997,8.24567,0.0,0.0,0.0
CIS,1969,2638.3789776110616,3677.5991805555573,1724.4338296580866,311.96312000000006,9.55986,0.0,0.0,0.0
CIS,1970,2904.441489412615,3630.393691666669,1894.847457757097,337.1653300000001,11.548589999999999,0.0,0.0,0.0
CIS,1971,3079.1699851557105,3703.8051138888923,2071.218342451942,341.3753900000001,14.176970000000004,0.0,0.0,0.0
CIS,1972,3339.661057314284,3803.0233249999987,2178.482800372241,332.9669,25.87675,0.0,0.0,0.0
CIS,1973,3590.3983917913874,3848.095980555559,2369.1488430562354,331.9202,37.65794,0.0,0.0,0.0
CIS,1974,3944.1706246772887,3866.987324999997,2512.156836762547,358.18074,56.47528000000001,0.0,0.0,0.0
CIS,1975,4134.596350912409,3977.058744444441,2740.9696270715563,341.3753900000001,75.30425,0.0,0.0,0.0
CIS,1976,4248.620616690284,3972.7527658396175,3016.267067346135,367.63593,100.40179,0.0,0.0,0.0
CIS,1977,4418.749656575693,4044.114521842517,3231.969381251593,398.0949,134.29161000000002,0.0,0.0,0.0
CIS,1978,4689.10540721409,4019.640623184535,3446.4757309979327,431.7056,138.05973,0.0,0.0,0.0
CIS,1979,4771.343570790032,4048.735514481161,3658.6014340522993,472.66646000000014,156.8887,0.0,0.0,0.0
CIS,1980,5001.701729299792,3925.4902444444483,3770.7738588121983,483.16835,194.53501000000003,0.0,0.0,0.0
CIS,1981,5045.310858910393,3900.58388320228,3993.042693019328,491.05349,229.18077999999997,0.0,0.0,0.0
CIS,1982,5008.478457216987,3960.327063509544,4310.458384684642,459.53619,263.82655,0.0,0.0,0.0
CIS,1983,4935.318278873581,3970.486234065274,4621.8942555543435,472.66646000000014,293.14578,0.0,0.0,0.0
CIS,1984,4936.029605481828,3933.012209006657,5043.1783173595295,533.06105,378.41694,0.0,0.0,0.0
CIS,1985,3946.882397684957,2869.028756245066,4341.374561508502,512.3541315789479,275.22395,0.0,0.0,0.0
CIS,1986,3997.445146908425,2968.8282093807106,4455.801484042432,513.9590715789478,284.14416,0.0,0.0,0.0
CIS,1987,3995.061027249176,3026.183379731109,4698.105381723816,520.4718715789479,339.56111,0.0,0.0,0.0
CIS,1988,3995.122850881264,2990.2278459981126,4951.151838350896,541.882701578948,367.43822000000006,0.0,0.0,0.0
CIS,1989,4015.7854067447993,2893.596805999253,5062.07432985723,524.367921578948,362.41406,0.0,0.0,0.0
CIS,1990,3970.3287953611625,2689.823882667817,5109.828840838948,555.1367363157889,311.38162000000005,0.0,0.0,0.1710526315789473
CIS,1991,3854.807002793001,2492.5649342297893,5205.0031976986575,558.3002952631558,317.16570210526186,0.0,0.0,0.1710526315789473
CIS,1992,3612.107033354415,2340.0341839535213,4963.901097025595,568.4173547368401,316.02641315789384,0.0,0.0,0.16578947368421024
CIS,1993,2969.637475555557,2105.124347490166,5001.285050434082,585.7266363157871,314.8219984210513,0.0,0.0,0.15789473684210464
CIS,1994,2572.560443961584,1884.3770962767087,4697.595271781831,595.5923615789449,258.421232631578,0.0,0.0,0.16052631578947318
CIS,1995,2268.695397902702,1737.7868845600474,4558.788280583543,579.7614978947349,262.92649578947305,0.0,0.0,0.15526315789473613
CIS,1996,1992.1912215850991,1681.3010605711686,4612.053364235415,523.1822426315766,293.260506315789,0.0,0.0,0.14999999999999908
CIS,1997,1964.9698695489408,1532.9983251481335,4274.642525452799,520.6558147368402,290.5219526315774,0.0,0.0,0.14999999999999908
CIS,1998,1886.0577887036688,1447.331380372858,4436.17621565867,521.9265221052611,277.3641368421044,0.0,0.0,0.15263157894736762
CIS,1999,1891.4239123193906,1438.1878298666854,4482.18239552519,534.641538421051,326.18715263157816,0.0,0.0,0.15263157894736762
CIS,2000,1865.7769944906784,1464.4046460325446,4522.259034412522,548.5015252631556,349.26686210526225,0.0,0.004999999999999981,0.20815789473684126
CIS,2001,1882.4316691007102,1481.4968737627426,4637.712363156879,571.8578610526292,365.58876315789286,0.0,0.008157894736842074,0.3002631578947351
CIS,2002,1833.9855706827375,1492.2929933319408,4670.605490869358,545.5863628947343,378.70897473684016,0.0,0.016315789473684172,0.4560526315789452
CIS,2003,1917.4179941989678,1525.1892419876333,4754.818980207749,541.3687972452689,400.89360210526155,0.0,0.022631578947368287,0.9626315789473652
CIS,2004,1916.0031127965908,1495.7103494897538,4918.491660749321,594.2227100428789,386.59999999999803,0.0,0.02107921318447624,1.183684210526312
CIS,2005,1903.7274640723172,1440.1614681381518,5007.366902904778,588.2119822240551,400.43139736842005,0.0,0.02052631578947358,1.1876315789473608
CIS,2006,1994.802060769565,1482.6513455199356,5203.976320519577,584.2394532120628,418.62184210526186,0.0,0.023157894736841992,1.3360526315789394
CIS,2007,1994.1644244044887,1483.2937745419647,5315.946369201454,598.4450168421026,427.92342105262975,0.0,0.027631578947368368,1.3118421052631568
CIS,2008,2031.5518169301727,1595.8030393326221,5212.626744106274,546.4913915789451,435.6460526315772,0.0,0.021315789473684142,1.3734210526315702
CIS,2009,1948.487206622347,1461.135725646897,4999.455712991986,574.5223802631559,437.0426315789455,1.9407894736841985e-05,0.029473684210526225,1.4668421052631535
CIS,2010,1996.2384305042847,1470.3504308223844,5312.837101080636,570.6250605263131,455.0123684210508,0.0006319078947368401,0.02575263157894725,1.6339842105263107
CIS,2011,2144.008368076338,1549.1654656080677,5495.076796305086,559.8555860526295,461.81394736841935,0.004796710526315774,0.032997368421052525,1.7163368421052618
CIS,2012,2201.3141567169428,1623.4088820073612,5452.290570065247,560.6153871116268,473.2760526315776,0.016678312905551516,0.04767368421052619,1.5732868421052593
CIS,2013,2175.9675593562674,1527.6243377903675,5373.45936913296,603.7646392105239,460.1784210526303,0.04958921052631556,0.055583421052631324,1.6684921052631485
CIS,2014,2279.354909719465,1492.172712082654,5399.252971043091,581.942734642104,482.1636842105242,0.4667822368421031,0.33175052631578794,1.9299999999999864
CIS,2015,2188.9829510126433,1512.2866869168397,5299.681291330831,566.9871696837556,521.7313447368399,1.081683552631575,0.8569007894736813,1.7936210526315752
CIS,2016,2236.2332471545583,1491.9463422025021,5377.446120613858,617.4978313157867,523.6707473684187,1.6730259841384167,1.363112631578946,1.692131578947363
CIS,2017,2223.031611816598,1470.3215743914636,5492.966140550191,631.9690584210497,541.4872894736826,2.019208552631577,1.5723981578947266,1.7939210526315663
CIS,2018,2250.9693128944014,1568.7456882564059,5807.758179009606,644.3134104306091,543.6238684210501,2.319210835536024,2.5712709857978147,1.7873100812901723
Canada,1965,642.8179638888893,179.98588,216.68422500000042,308.21826,0.33684210526315633,0.0,0.0,0.0
Canada,1966,677.2622227777775,176.45036000000005,237.22488750000042,339.0028700000001,0.4526315789473669,0.0,0.0,0.0
Canada,1967,723.1061872222224,174.82216000000003,251.9172000000005,350.33049000000005,0.4026315789473672,0.0,0.0,0.0
Canada,1968,769.7930952777773,189.92953,280.5207749999998,358.73897999999997,2.4157894736842014,0.0,0.0,0.0
Canada,1969,801.5453122222218,183.37021,313.49632500000064,390.0702,1.3921052631578916,0.0,0.0,0.0
Canada,1970,854.8002547222222,196.87264,346.3385250000002,408.74798,2.7289473684210432,0.0,0.0,0.0
Canada,1971,877.8503927777775,187.1267,369.6652500000001,413.23716,10.525150000000002,0.0,0.0,0.0
Canada,1972,924.3328688888886,176.57828999999998,415.79482500000006,450.87184,17.64271,0.0,0.0,0.0
