Entity,Year,Total energy consumption,Total energy consumption from coal,Total energy consumption from natural gas,"Total energy consumption from nuclear, renewables, and other",Total energy consumption from petroleum and other liquids
INTL.4411-2-PER-QBTU.A,2002,,0.015,,,
INTL.4411-2-PER-QBTU.A,2003,,0.015,,,
INTL.4411-2-PER-QBTU.A,2004,,0.017,,,
INTL.4411-2-PER-QBTU.A,2005,,0.019,,,
INTL.4411-2-PER-QBTU.A,2006,,0.013,,,
INTL.4411-2-PER-QBTU.A,2007,,0.021,,,
INTL.4411-2-PER-QBTU.A,2008,,0.018,,,
INTL.4411-2-PER-QBTU.A,2009,,0.021,,,
INTL.4411-2-PER-QBTU.A,2010,,0.021,,,
INTL.4411-2-PER-QBTU.A,2011,,0.021,,,
INTL.4411-2-PER-QBTU.A,2012,,0.022,,,
INTL.4411-2-PER-QBTU.A,2013,,0.022,,,
INTL.4411-2-PER-QBTU.A,2014,,0.022,,,
INTL.4411-2-PER-QBTU.A,2015,,0.02,,,
INTL.4411-2-PER-QBTU.A,2016,,0.024,,,
INTL.4411-2-PER-QBTU.A,2017,,0.014,,,
INTL.4411-2-PHL-QBTU.A,1980,,0.006,,,
INTL.4411-2-PHL-QBTU.A,1981,,0.006,,,
INTL.4411-2-PHL-QBTU.A,1982,,0.007,,,
INTL.4411-2-PHL-QBTU.A,1983,,0.023,,,
INTL.4411-2-PHL-QBTU.A,1984,,0.037,,,
INTL.4411-2-PHL-QBTU.A,1985,,0.053,,,
INTL.4411-2-PHL-QBTU.A,1986,,0.041,,,
INTL.4411-2-PHL-QBTU.A,1987,,0.044,,,
INTL.4411-2-PHL-QBTU.A,1988,,0.056,,,
INTL.4411-2-PHL-QBTU.A,1989,,0.047,,,
INTL.4411-2-PHL-QBTU.A,1990,,0.049,,,
INTL.4411-2-PHL-QBTU.A,1991,,0.063,,,
INTL.4411-2-PHL-QBTU.A,1992,,0.057,,,
INTL.4411-2-PHL-QBTU.A,1993,,0.063,,,
INTL.4411-2-PHL-QBTU.A,1994,,0.064,,,
INTL.4411-2-PHL-QBTU.A,1995,,0.069,,,
INTL.4411-2-PHL-QBTU.A,1996,,0.093,,,
INTL.4411-2-PHL-QBTU.A,1997,,0.115,,,
INTL.4411-2-PHL-QBTU.A,1998,,0.125,,,
INTL.4411-2-PHL-QBTU.A,1999,,0.143,,,
INTL.4411-2-PHL-QBTU.A,2000,,0.195,,,
INTL.4411-2-PHL-QBTU.A,2001,,0.182,,,
INTL.4411-2-PHL-QBTU.A,2002,,0.178,,,
INTL.4411-2-PHL-QBTU.A,2003,,0.181,,,
INTL.4411-2-PHL-QBTU.A,2004,,0.215,,,
INTL.4411-2-PHL-QBTU.A,2005,,0.223,,,
INTL.4411-2-PHL-QBTU.A,2006,,0.223,,,
INTL.4411-2-PHL-QBTU.A,2007,,0.227,,,
INTL.4411-2-PHL-QBTU.A,2008,,0.267,,,
INTL.4411-2-PHL-QBTU.A,2009,,0.255,,,
INTL.4411-2-PHL-QBTU.A,2010,,0.294,,,
INTL.4411-2-PHL-QBTU.A,2011,,0.325,,,
INTL.4411-2-PHL-QBTU.A,2012,,0.34,,,
INTL.4411-2-PHL-QBTU.A,2013,,0.421,,,
INTL.4411-2-PHL-QBTU.A,2014,,0.438,,,
INTL.4411-2-PHL-QBTU.A,2015,,0.48,,,
INTL.4411-2-PHL-QBTU.A,2016,,0.544,,,
INTL.4411-2-PHL-QBTU.A,2017,,0.652,,,
INTL.4411-2-PNG-QBTU.A,1980,,0,,,
INTL.4411-2-PNG-QBTU.A,1981,,0,,,
INTL.4411-2-PNG-QBTU.A,1982,,0,,,
INTL.4411-2-PNG-QBTU.A,1983,,0,,,
INTL.4411-2-PNG-QBTU.A,1984,,0,,,
INTL.4411-2-PNG-QBTU.A,1985,,0,,,
INTL.4411-2-PNG-QBTU.A,1986,,0,,,
INTL.4411-2-PNG-QBTU.A,1987,,0,,,
INTL.4411-2-PNG-QBTU.A,1988,,0,,,
INTL.4411-2-PNG-QBTU.A,1989,,0,,,
INTL.4411-2-PNG-QBTU.A,1990,,0,,,
INTL.4411-2-PNG-QBTU.A,1991,,0,,,
INTL.4411-2-PNG-QBTU.A,1992,,0,,,
INTL.4411-2-PNG-QBTU.A,1993,,0,,,
INTL.4411-2-PNG-QBTU.A,1994,,0,,,
INTL.4411-2-PNG-QBTU.A,1995,,0,,,
INTL.4411-2-PNG-QBTU.A,1996,,0,,,
INTL.4411-2-PNG-QBTU.A,1997,,0,,,
INTL.4411-2-PNG-QBTU.A,1998,,0,,,
INTL.4411-2-PNG-QBTU.A,1999,,0,,,
INTL.4411-2-PNG-QBTU.A,2000,,0,,,
INTL.4411-2-PNG-QBTU.A,2001,,0,,,
INTL.4411-2-PNG-QBTU.A,2002,,0,,,
INTL.4411-2-PNG-QBTU.A,2003,,0,,,
INTL.4411-2-PNG-QBTU.A,2004,,0,,,
INTL.4411-2-PNG-QBTU.A,2005,,0,,,
INTL.4411-2-PNG-QBTU.A,2006,,0,,,
INTL.4411-2-PNG-QBTU.A,2007,,0,,,
INTL.4411-2-PNG-QBTU.A,2008,,0,,,
INTL.4411-2-PNG-QBTU.A,2009,,0,,,
INTL.4411-2-PNG-QBTU.A,2010,,0,,,
INTL.4411-2-PNG-QBTU.A,2011,,0,,,
INTL.4411-2-PNG-QBTU.A,2012,,0,,,
INTL.4411-2-PNG-QBTU.A,2013,,0,,,
INTL.4411-2-PNG-QBTU.A,2014,,0,,,
INTL.4411-2-PNG-QBTU.A,2015,,0,,,
INTL.4411-2-PNG-QBTU.A,2016,,0,,,
INTL.4411-2-PNG-QBTU.A,2017,,0,,,
INTL.4411-2-POL-QBTU.A,1980,,2.991,,,
INTL.4411-2-POL-QBTU.A,1981,,2.853,,,
INTL.4411-2-POL-QBTU.A,1982,,2.856,,,
INTL.4411-2-POL-QBTU.A,1983,,2.881,,,
INTL.4411-2-POL-QBTU.A,1984,,3.022,,,
INTL.4411-2-POL-QBTU.A,1985,,3.245,,,
INTL.4411-2-POL-QBTU.A,1986,,3.398,,,
INTL.4411-2-POL-QBTU.A,1987,,3.632,,,
INTL.4411-2-POL-QBTU.A,1988,,3.534,,,
INTL.4411-2-POL-QBTU.A,1989,,3.396,,,
INTL.4411-2-POL-QBTU.A,1990,,2.821,,,
INTL.4411-2-POL-QBTU.A,1991,,2.843,,,
INTL.4411-2-POL-QBTU.A,1992,,2.68,,,
INTL.4411-2-POL-QBTU.A,1993,,2.694,,,
INTL.4411-2-POL-QBTU.A,1994,,2.597,,,
INTL.4411-2-POL-QBTU.A,1995,,2.54,,,
INTL.4411-2-POL-QBTU.A,1996,,2.608,,,
INTL.4411-2-POL-QBTU.A,1997,,2.512,,,
INTL.4411-2-POL-QBTU.A,1998,,2.332,,,
INTL.4411-2-POL-QBTU.A,1999,,2.248,,,
INTL.4411-2-POL-QBTU.A,2000,,2.166,,,
INTL.4411-2-POL-QBTU.A,2001,,2.176,,,
INTL.4411-2-POL-QBTU.A,2002,,2.124,,,
INTL.4411-2-POL-QBTU.A,2003,,2.227,,,
INTL.4411-2-POL-QBTU.A,2004,,2.216,,,
INTL.4411-2-POL-QBTU.A,2005,,2.186,,,
INTL.4411-2-POL-QBTU.A,2006,,2.282,,,
INTL.4411-2-POL-QBTU.A,2007,,2.283,,,
INTL.4411-2-POL-QBTU.A,2008,,2.31,,,
INTL.4411-2-POL-QBTU.A,2009,,2.167,,,
INTL.4411-2-POL-QBTU.A,2010,,2.315,,,
INTL.4411-2-POL-QBTU.A,2011,,2.393,,,
INTL.4411-2-POL-QBTU.A,2012,,2.318,,,
INTL.4411-2-POL-QBTU.A,2013,,2.339,,,
INTL.4411-2-POL-QBTU.A,2014,,2.288,,,
INTL.4411-2-POL-QBTU.A,2015,,2.272,,,
INTL.4411-2-POL-QBTU.A,2016,,2.292,,,
INTL.4411-2-POL-QBTU.A,2017,,2.307,,,
INTL.4411-2-PRI-QBTU.A,1980,,0,,,
INTL.4411-2-PRI-QBTU.A,1981,,0,,,
INTL.4411-2-PRI-QBTU.A,1982,,0,,,
INTL.4411-2-PRI-QBTU.A,1983,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1984,,0.002,,,
INTL.4411-2-PRI-QBTU.A,1985,,0.002,,,
INTL.4411-2-PRI-QBTU.A,1986,,0.004,,,
INTL.4411-2-PRI-QBTU.A,1987,,0.005,,,
INTL.4411-2-PRI-QBTU.A,1988,,0.006,,,
INTL.4411-2-PRI-QBTU.A,1989,,0.005,,,
INTL.4411-2-PRI-QBTU.A,1990,,0.004,,,
INTL.4411-2-PRI-QBTU.A,1991,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1992,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1993,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1994,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1995,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1996,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1997,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1998,,0.003,,,
INTL.4411-2-PRI-QBTU.A,1999,,0.003,,,
INTL.4411-2-PRI-QBTU.A,2000,,0.003,,,
INTL.4411-2-PRI-QBTU.A,2001,,0.003,,,
INTL.4411-2-PRI-QBTU.A,2002,,0.007,,,
INTL.4411-2-PRI-QBTU.A,2003,,0.023,,,
INTL.4411-2-PRI-QBTU.A,2004,,0.021,,,
INTL.4411-2-PRI-QBTU.A,2005,,0.022,,,
INTL.4411-2-PRI-QBTU.A,2006,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2007,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2008,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2009,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2010,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2011,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2012,,0.025,,,
INTL.4411-2-PRI-QBTU.A,2013,,0.021,,,
INTL.4411-2-PRI-QBTU.A,2014,,0.03,,,
INTL.4411-2-PRI-QBTU.A,2015,,0.03,,,
INTL.4411-2-PRI-QBTU.A,2016,,0.024,,,
INTL.4411-2-PRI-QBTU.A,2017,,0.018,,,
INTL.4411-2-PRK-QBTU.A,1980,,0.773,,,
INTL.4411-2-PRK-QBTU.A,1981,,0.803,,,
INTL.4411-2-PRK-QBTU.A,1982,,0.845,,,
INTL.4411-2-PRK-QBTU.A,1983,,0.881,,,
INTL.4411-2-PRK-QBTU.A,1984,,0.904,,,
INTL.4411-2-PRK-QBTU.A,1985,,0.714,,,
INTL.4411-2-PRK-QBTU.A,1986,,0.707,,,
INTL.4411-2-PRK-QBTU.A,1987,,0.683,,,
INTL.4411-2-PRK-QBTU.A,1988,,0.849,,,
INTL.4411-2-PRK-QBTU.A,1989,,0.655,,,
INTL.4411-2-PRK-QBTU.A,1990,,0.65,,,
INTL.4411-2-PRK-QBTU.A,1991,,0.643,,,
INTL.4411-2-PRK-QBTU.A,1992,,0.507,,,
INTL.4411-2-PRK-QBTU.A,1993,,0.599,,,
INTL.4411-2-PRK-QBTU.A,1994,,0.579,,,
INTL.4411-2-PRK-QBTU.A,1995,,0.738,,,
INTL.4411-2-PRK-QBTU.A,1996,,0.745,,,
INTL.4411-2-PRK-QBTU.A,1997,,0.748,,,
INTL.4411-2-PRK-QBTU.A,1998,,0.655,,,
INTL.4411-2-PRK-QBTU.A,1999,,0.802,,,
INTL.4411-2-PRK-QBTU.A,2000,,0.799,,,
INTL.4411-2-PRK-QBTU.A,2001,,0.765,,,
INTL.4411-2-PRK-QBTU.A,2002,,0.744,,,
INTL.4411-2-PRK-QBTU.A,2003,,0.731,,,
INTL.4411-2-PRK-QBTU.A,2004,,0.762,,,
INTL.4411-2-PRK-QBTU.A,2005,,0.746,,,
INTL.4411-2-PRK-QBTU.A,2006,,0.715,,,
INTL.4411-2-PRK-QBTU.A,2007,,0.63,,,
INTL.4411-2-PRK-QBTU.A,2008,,0.685,,,
INTL.4411-2-PRK-QBTU.A,2009,,0.567,,,
INTL.4411-2-PRK-QBTU.A,2010,,0.526,,,
INTL.4411-2-PRK-QBTU.A,2011,,0.352,,,
INTL.4411-2-PRK-QBTU.A,2012,,0.331,,,
INTL.4411-2-PRK-QBTU.A,2013,,0.215,,,
INTL.4411-2-PRK-QBTU.A,2014,,0.2,,,
INTL.4411-2-PRK-QBTU.A,2015,,0.181,,,
INTL.4411-2-PRK-QBTU.A,2016,,0.206,,,
INTL.4411-2-PRK-QBTU.A,2017,,0.164,,,
INTL.4411-2-PRT-QBTU.A,1980,,0.014,,,
INTL.4411-2-PRT-QBTU.A,1981,,0.012,,,
INTL.4411-2-PRT-QBTU.A,1982,,0.012,,,
INTL.4411-2-PRT-QBTU.A,1983,,0.013,,,
INTL.4411-2-PRT-QBTU.A,1984,,0.013,,,
INTL.4411-2-PRT-QBTU.A,1985,,0.025,,,
INTL.4411-2-PRT-QBTU.A,1986,,0.053,,,
INTL.4411-2-PRT-QBTU.A,1987,,0.069,,,
INTL.4411-2-PRT-QBTU.A,1988,,0.08,,,
INTL.4411-2-PRT-QBTU.A,1989,,0.095,,,
INTL.4411-2-PRT-QBTU.A,1990,,0.106,,,
INTL.4411-2-PRT-QBTU.A,1991,,0.113,,,
INTL.4411-2-PRT-QBTU.A,1992,,0.114,,,
INTL.4411-2-PRT-QBTU.A,1993,,0.121,,,
INTL.4411-2-PRT-QBTU.A,1994,,0.128,,,
INTL.4411-2-PRT-QBTU.A,1995,,0.141,,,
INTL.4411-2-PRT-QBTU.A,1996,,0.135,,,
INTL.4411-2-PRT-QBTU.A,1997,,0.137,,,
INTL.4411-2-PRT-QBTU.A,1998,,0.126,,,
INTL.4411-2-PRT-QBTU.A,1999,,0.151,,,
INTL.4411-2-PRT-QBTU.A,2000,,0.152,,,
INTL.4411-2-PRT-QBTU.A,2001,,0.127,,,
INTL.4411-2-PRT-QBTU.A,2002,,0.14,,,
INTL.4411-2-PRT-QBTU.A,2003,,0.132,,,
INTL.4411-2-PRT-QBTU.A,2004,,0.134,,,
INTL.4411-2-PRT-QBTU.A,2005,,0.135,,,
INTL.4411-2-PRT-QBTU.A,2006,,0.135,,,
INTL.4411-2-PRT-QBTU.A,2007,,0.117,,,
INTL.4411-2-PRT-QBTU.A,2008,,0.102,,,
INTL.4411-2-PRT-QBTU.A,2009,,0.115,,,
INTL.4411-2-PRT-QBTU.A,2010,,0.066,,,
INTL.4411-2-PRT-QBTU.A,2011,,0.092,,,
INTL.4411-2-PRT-QBTU.A,2012,,0.12,,,
INTL.4411-2-PRT-QBTU.A,2013,,0.11,,,
INTL.4411-2-PRT-QBTU.A,2014,,0.112,,,
INTL.4411-2-PRT-QBTU.A,2015,,0.136,,,
INTL.4411-2-PRT-QBTU.A,2016,,0.118,,,
INTL.4411-2-PRT-QBTU.A,2017,,0.134,,,
INTL.4411-2-PRY-QBTU.A,1980,,0,,,
INTL.4411-2-PRY-QBTU.A,1981,,0,,,
INTL.4411-2-PRY-QBTU.A,1982,,0,,,
INTL.4411-2-PRY-QBTU.A,1983,,0,,,
INTL.4411-2-PRY-QBTU.A,1984,,0,,,
INTL.4411-2-PRY-QBTU.A,1985,,0,,,
INTL.4411-2-PRY-QBTU.A,1986,,0,,,
INTL.4411-2-PRY-QBTU.A,1987,,0,,,
INTL.4411-2-PRY-QBTU.A,1988,,0,,,
INTL.4411-2-PRY-QBTU.A,1989,,0,,,
INTL.4411-2-PRY-QBTU.A,1990,,0,,,
INTL.4411-2-PRY-QBTU.A,1991,,0,,,
INTL.4411-2-PRY-QBTU.A,1992,,0,,,
INTL.4411-2-PRY-QBTU.A,1993,,0,,,
INTL.4411-2-PRY-QBTU.A,1994,,0,,,
INTL.4411-2-PRY-QBTU.A,1995,,0,,,
INTL.4411-2-PRY-QBTU.A,1996,,0,,,
INTL.4411-2-PRY-QBTU.A,1997,,0,,,
INTL.4411-2-PRY-QBTU.A,1998,,0,,,
INTL.4411-2-PRY-QBTU.A,1999,,0,,,
INTL.4411-2-PRY-QBTU.A,2000,,0,,,
INTL.4411-2-PRY-QBTU.A,2001,,0,,,
INTL.4411-2-PRY-QBTU.A,2002,,0,,,
INTL.4411-2-PRY-QBTU.A,2003,,0,,,
INTL.4411-2-PRY-QBTU.A,2004,,0,,,
INTL.4411-2-PRY-QBTU.A,2005,,(s),,,
INTL.4411-2-PRY-QBTU.A,2006,,(s),,,
INTL.4411-2-PRY-QBTU.A,2007,,(s),,,
INTL.4411-2-PRY-QBTU.A,2008,,(s),,,
INTL.4411-2-PRY-QBTU.A,2009,,(s),,,
INTL.4411-2-PRY-QBTU.A,2010,,(s),,,
INTL.4411-2-PRY-QBTU.A,2011,,(s),,,
INTL.4411-2-PRY-QBTU.A,2012,,(s),,,
INTL.4411-2-PRY-QBTU.A,2013,,(s),,,
INTL.4411-2-PRY-QBTU.A,2014,,(s),,,
INTL.4411-2-PRY-QBTU.A,2015,,(s),,,
INTL.4411-2-PRY-QBTU.A,2016,,(s),,,
INTL.4411-2-PRY-QBTU.A,2017,,0,,,
INTL.4411-2-PSE-QBTU.A,1980,,--,,,
INTL.4411-2-PSE-QBTU.A,1981,,--,,,
INTL.4411-2-PSE-QBTU.A,1982,,--,,,
INTL.4411-2-PSE-QBTU.A,1983,,--,,,
INTL.4411-2-PSE-QBTU.A,1984,,--,,,
INTL.4411-2-PSE-QBTU.A,1985,,--,,,
INTL.4411-2-PSE-QBTU.A,1986,,--,,,
INTL.4411-2-PSE-QBTU.A,1987,,--,,,
INTL.4411-2-PSE-QBTU.A,1988,,--,,,
INTL.4411-2-PSE-QBTU.A,1989,,--,,,
INTL.4411-2-PSE-QBTU.A,1990,,--,,,
INTL.4411-2-PSE-QBTU.A,1991,,--,,,
INTL.4411-2-PSE-QBTU.A,1992,,--,,,
INTL.4411-2-PSE-QBTU.A,1993,,--,,,
INTL.4411-2-PSE-QBTU.A,1994,,--,,,
INTL.4411-2-PSE-QBTU.A,1995,,--,,,
INTL.4411-2-PSE-QBTU.A,1996,,--,,,
INTL.4411-2-PSE-QBTU.A,1997,,0,,,
INTL.4411-2-PSE-QBTU.A,1998,,0,,,
INTL.4411-2-PSE-QBTU.A,1999,,0,,,
INTL.4411-2-PSE-QBTU.A,2000,,0,,,
INTL.4411-2-PSE-QBTU.A,2001,,0,,,
INTL.4411-2-PSE-QBTU.A,2002,,0,,,
INTL.4411-2-PSE-QBTU.A,2003,,0,,,
INTL.4411-2-PSE-QBTU.A,2004,,0,,,
INTL.4411-2-PSE-QBTU.A,2005,,0,,,
INTL.4411-2-PSE-QBTU.A,2006,,0,,,
INTL.4411-2-PSE-QBTU.A,2007,,0,,,
INTL.4411-2-PSE-QBTU.A,2008,,0,,,
INTL.4411-2-PSE-QBTU.A,2009,,0,,,
INTL.4411-2-PSE-QBTU.A,2010,,0,,,
INTL.4411-2-PSE-QBTU.A,2011,,0,,,
INTL.4411-2-PSE-QBTU.A,2012,,0,,,
INTL.4411-2-PSE-QBTU.A,2013,,0,,,
INTL.4411-2-PSE-QBTU.A,2014,,0,,,
INTL.4411-2-PSE-QBTU.A,2015,,0,,,
INTL.4411-2-PSE-QBTU.A,2016,,0,,,
INTL.4411-2-PSE-QBTU.A,2017,,0,,,
INTL.4411-2-PYF-QBTU.A,1980,,0,,,
INTL.4411-2-PYF-QBTU.A,1981,,0,,,
INTL.4411-2-PYF-QBTU.A,1982,,0,,,
INTL.4411-2-PYF-QBTU.A,1983,,0,,,
INTL.4411-2-PYF-QBTU.A,1984,,0,,,
INTL.4411-2-PYF-QBTU.A,1985,,0,,,
INTL.4411-2-PYF-QBTU.A,1986,,0,,,
INTL.4411-2-PYF-QBTU.A,1987,,0,,,
INTL.4411-2-PYF-QBTU.A,1988,,0,,,
INTL.4411-2-PYF-QBTU.A,1989,,0,,,
INTL.4411-2-PYF-QBTU.A,1990,,0,,,
INTL.4411-2-PYF-QBTU.A,1991,,0,,,
INTL.4411-2-PYF-QBTU.A,1992,,0,,,
INTL.4411-2-PYF-QBTU.A,1993,,0,,,
INTL.4411-2-PYF-QBTU.A,1994,,0,,,
INTL.4411-2-PYF-QBTU.A,1995,,0,,,
INTL.4411-2-PYF-QBTU.A,1996,,0,,,
INTL.4411-2-PYF-QBTU.A,1997,,0,,,
INTL.4411-2-PYF-QBTU.A,1998,,0,,,
INTL.4411-2-PYF-QBTU.A,1999,,0,,,
INTL.4411-2-PYF-QBTU.A,2000,,0,,,
INTL.4411-2-PYF-QBTU.A,2001,,0,,,
INTL.4411-2-PYF-QBTU.A,2002,,0,,,
INTL.4411-2-PYF-QBTU.A,2003,,0,,,
INTL.4411-2-PYF-QBTU.A,2004,,0,,,
INTL.4411-2-PYF-QBTU.A,2005,,0,,,
INTL.4411-2-PYF-QBTU.A,2006,,0,,,
INTL.4411-2-PYF-QBTU.A,2007,,0,,,
INTL.4411-2-PYF-QBTU.A,2008,,0,,,
INTL.4411-2-PYF-QBTU.A,2009,,0,,,
INTL.4411-2-PYF-QBTU.A,2010,,0,,,
INTL.4411-2-PYF-QBTU.A,2011,,0,,,
INTL.4411-2-PYF-QBTU.A,2012,,0,,,
INTL.4411-2-PYF-QBTU.A,2013,,0,,,
INTL.4411-2-PYF-QBTU.A,2014,,0,,,
INTL.4411-2-PYF-QBTU.A,2015,,0,,,
INTL.4411-2-PYF-QBTU.A,2016,,0,,,
INTL.4411-2-PYF-QBTU.A,2017,,0,,,
INTL.4411-2-QAT-QBTU.A,1980,,0,,,
INTL.4411-2-QAT-QBTU.A,1981,,0,,,
INTL.4411-2-QAT-QBTU.A,1982,,0,,,
INTL.4411-2-QAT-QBTU.A,1983,,0,,,
INTL.4411-2-QAT-QBTU.A,1984,,0,,,
INTL.4411-2-QAT-QBTU.A,1985,,0,,,
INTL.4411-2-QAT-QBTU.A,1986,,0,,,
INTL.4411-2-QAT-QBTU.A,1987,,0,,,
INTL.4411-2-QAT-QBTU.A,1988,,0,,,
INTL.4411-2-QAT-QBTU.A,1989,,0,,,
INTL.4411-2-QAT-QBTU.A,1990,,0,,,
INTL.4411-2-QAT-QBTU.A,1991,,0,,,
INTL.4411-2-QAT-QBTU.A,1992,,0,,,
INTL.4411-2-QAT-QBTU.A,1993,,0,,,
INTL.4411-2-QAT-QBTU.A,1994,,0,,,
INTL.4411-2-QAT-QBTU.A,1995,,0,,,
INTL.4411-2-QAT-QBTU.A,1996,,0,,,
INTL.4411-2-QAT-QBTU.A,1997,,0,,,
INTL.4411-2-QAT-QBTU.A,1998,,0,,,
INTL.4411-2-QAT-QBTU.A,1999,,0,,,
INTL.4411-2-QAT-QBTU.A,2000,,0,,,
INTL.4411-2-QAT-QBTU.A,2001,,0,,,
INTL.4411-2-QAT-QBTU.A,2002,,0,,,
INTL.4411-2-QAT-QBTU.A,2003,,0,,,
INTL.4411-2-QAT-QBTU.A,2004,,0,,,
INTL.4411-2-QAT-QBTU.A,2005,,0,,,
INTL.4411-2-QAT-QBTU.A,2006,,0,,,
INTL.4411-2-QAT-QBTU.A,2007,,0,,,
INTL.4411-2-QAT-QBTU.A,2008,,0,,,
INTL.4411-2-QAT-QBTU.A,2009,,0,,,
INTL.4411-2-QAT-QBTU.A,2010,,0,,,
INTL.4411-2-QAT-QBTU.A,2011,,0,,,
INTL.4411-2-QAT-QBTU.A,2012,,0,,,
INTL.4411-2-QAT-QBTU.A,2013,,0,,,
INTL.4411-2-QAT-QBTU.A,2014,,0,,,
INTL.4411-2-QAT-QBTU.A,2015,,0,,,
INTL.4411-2-QAT-QBTU.A,2016,,0,,,
INTL.4411-2-QAT-QBTU.A,2017,,0,,,
INTL.4411-2-REU-QBTU.A,1980,,0,,,
INTL.4411-2-REU-QBTU.A,1981,,0,,,
INTL.4411-2-REU-QBTU.A,1982,,0,,,
INTL.4411-2-REU-QBTU.A,1983,,0,,,
INTL.4411-2-REU-QBTU.A,1984,,0,,,
INTL.4411-2-REU-QBTU.A,1985,,0,,,
INTL.4411-2-REU-QBTU.A,1986,,0,,,
INTL.4411-2-REU-QBTU.A,1987,,0,,,
INTL.4411-2-REU-QBTU.A,1988,,0,,,
INTL.4411-2-REU-QBTU.A,1989,,0,,,
INTL.4411-2-REU-QBTU.A,1990,,0,,,
INTL.4411-2-REU-QBTU.A,1991,,0,,,
INTL.4411-2-REU-QBTU.A,1992,,0,,,
INTL.4411-2-REU-QBTU.A,1993,,0,,,
INTL.4411-2-REU-QBTU.A,1994,,0,,,
INTL.4411-2-REU-QBTU.A,1995,,0,,,
INTL.4411-2-REU-QBTU.A,1996,,0,,,
INTL.4411-2-REU-QBTU.A,1997,,0,,,
INTL.4411-2-REU-QBTU.A,1998,,0,,,
INTL.4411-2-REU-QBTU.A,1999,,0,,,
INTL.4411-2-REU-QBTU.A,2000,,0,,,
INTL.4411-2-REU-QBTU.A,2001,,0,,,
INTL.4411-2-REU-QBTU.A,2002,,0,,,
INTL.4411-2-REU-QBTU.A,2003,,0,,,
INTL.4411-2-REU-QBTU.A,2004,,0,,,
INTL.4411-2-REU-QBTU.A,2005,,0,,,
INTL.4411-2-REU-QBTU.A,2006,,0,,,
INTL.4411-2-REU-QBTU.A,2007,,0,,,
INTL.4411-2-REU-QBTU.A,2008,,0,,,
INTL.4411-2-REU-QBTU.A,2009,,0,,,
INTL.4411-2-REU-QBTU.A,2010,,0,,,
INTL.4411-2-REU-QBTU.A,2011,,0,,,
INTL.4411-2-REU-QBTU.A,2012,,0,,,
INTL.4411-2-REU-QBTU.A,2013,,0,,,
INTL.4411-2-REU-QBTU.A,2014,,0,,,
INTL.4411-2-REU-QBTU.A,2015,,0,,,
INTL.4411-2-REU-QBTU.A,2016,,0,,,
INTL.4411-2-REU-QBTU.A,2017,,0,,,
INTL.4411-2-ROU-QBTU.A,1980,,0.366,,,
INTL.4411-2-ROU-QBTU.A,1981,,0.37,,,
INTL.4411-2-ROU-QBTU.A,1982,,0.375,,,
INTL.4411-2-ROU-QBTU.A,1983,,0.474,,,
INTL.4411-2-ROU-QBTU.A,1984,,0.464,,,
INTL.4411-2-ROU-QBTU.A,1985,,0.502,,,
INTL.4411-2-ROU-QBTU.A,1986,,0.522,,,
INTL.4411-2-ROU-QBTU.A,1987,,0.577,,,
INTL.4411-2-ROU-QBTU.A,1988,,0.66,,,
INTL.4411-2-ROU-QBTU.A,1989,,0.636,,,
INTL.4411-2-ROU-QBTU.A,1990,,0.476,,,
INTL.4411-2-ROU-QBTU.A,1991,,0.376,,,
INTL.4411-2-ROU-QBTU.A,1992,,0.439,,,
INTL.4411-2-ROU-QBTU.A,1993,,0.398,,,
INTL.4411-2-ROU-QBTU.A,1994,,0.401,,,
INTL.4411-2-ROU-QBTU.A,1995,,0.418,,,
INTL.4411-2-ROU-QBTU.A,1996,,0.419,,,
INTL.4411-2-ROU-QBTU.A,1997,,0.366,,,
INTL.4411-2-ROU-QBTU.A,1998,,0.305,,,
INTL.4411-2-ROU-QBTU.A,1999,,0.254,,,
INTL.4411-2-ROU-QBTU.A,2000,,0.285,,,
INTL.4411-2-ROU-QBTU.A,2001,,0.303,,,
INTL.4411-2-ROU-QBTU.A,2002,,0.319,,,
INTL.4411-2-ROU-QBTU.A,2003,,0.335,,,
INTL.4411-2-ROU-QBTU.A,2004,,0.323,,,
INTL.4411-2-ROU-QBTU.A,2005,,0.339,,,
INTL.4411-2-ROU-QBTU.A,2006,,0.377,,,
INTL.4411-2-ROU-QBTU.A,2007,,0.38,,,
INTL.4411-2-ROU-QBTU.A,2008,,0.357,,,
INTL.4411-2-ROU-QBTU.A,2009,,0.283,,,
INTL.4411-2-ROU-QBTU.A,2010,,0.26,,,
INTL.4411-2-ROU-QBTU.A,2011,,0.314,,,
